W031000371	1982-04-22	UNION DEPARTEMENTALE CGL DE L'ALLIER	014000	AMICALES, GROUPEMENTS AFFINITAIRES, GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX)	03185	03	03100	MONTLUÇON	FEMME	false		false	2500	1
W031000378	1985-05-31	ASSOCIATION SPORTIVE DE TIR LA TREIGNATOISE	011000	SPORTS, ACTIVITÉS DE PLEIN AIR	03288	03	03380	TREIGNAT	HOMME	false		false	7500	1
W031000423	1971-01-07	SOCIETE DE TIR SPORTIF DE MONTLUCON	011000	SPORTS, ACTIVITÉS DE PLEIN AIR	03101	03	03410	DOMÉRAT	HOMME	false		false	1500	1
W031000429	1975-10-02	ASSOCIATION DU CENTRE SOCIAL RURAL D'EBREUIL	020000	ASSOCIATIONS CARITATIVES, HUMANITAIRES, AIDE AU DÉVELOPPEMENT, DÉVELOPPEMENT DU BÉNÉVOLAT	03107	03	03450	ÉBREUIL	HOMME	true		false	8164	1
W031000444	1994-08-26	ENTR'ACT	007000	CLUBS DE LOISIRS, RELATIONS	03101	03	03410	DOMÉRAT	FEMME	false		false	4000	1
W031000505	1982-06-14	RADIO MONTLUCON BOURBONNAIS	005000	INFORMATION COMMUNICATION	03185	03	03100	MONTLUÇON	HOMME	false		false	799	1
W031000615	2002-10-30	ASSOCIATION MAISON DES JEUNES ET DE LA CULTURE DE COSNE D'ALLIER	007000	CLUBS DE LOISIRS, RELATIONS	03084	03	03430	COSNE-D'ALLIER	FEMME	false		false	4000	1
W031000707	1924-01-24	PATRONAGE DE L'ENSEIGNEMENT LAIQUE DE MONTLUCON	015000	ÉDUCATION  FORMATION	03185	03	03100	MONTLUÇON	FEMME	false		false	140579	5
W031000726	1958-12-11	AMICALE DES FONCTIONNAIRES DU MINISTERE DE L'INTERIEUR - CIRCONSCRIPTION DE MONTLUCON	014000	AMICALES, GROUPEMENTS AFFINITAIRES, GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX)	03185	03	03100	MONTLUÇON	FEMME	false		false	1770	1
W031000793	1961-08-14	ASSOCIATION DU CENTRE SOCIAL MON VILLAGE (MONTMARAULT VILLEFRANCHE POUR TOUS LES AGES)	020000	ASSOCIATIONS CARITATIVES, HUMANITAIRES, AIDE AU DÉVELOPPEMENT, DÉVELOPPEMENT DU BÉNÉVOLAT	03315	03	03430	VILLEFRANCHE-D'ALLIER	HOMME	true		false	16903	1
W031000836	2003-06-16	LES AMIS DE RADIO COQUELICOT	005000	INFORMATION COMMUNICATION	03107	03	03450	ÉBREUIL	HOMME	true		false	44388	1
W031000853	1972-09-08	ASSOCIATION LE CAP	018010	SERVICES ET ÉTABLISSEMENTS MÉDICO-SOCIAUX	03185	03	03100	MONTLUÇON	HOMME	false		false	22237803	4
W031001012	1998-04-17	SOLAL : SOLIDARITE ALIMENTAIRE	020000	ASSOCIATIONS CARITATIVES, HUMANITAIRES, AIDE AU DÉVELOPPEMENT, DÉVELOPPEMENT DU BÉNÉVOLAT	03082	03	03600	COMMENTRY	FEMME	false		false	11341	1
W031001044	1979-05-11	ASSOCIATION DES USAGERS DU RESTAURANT ADMINISTRATIF DU CENTRE DES FINANCES PUBLIQUES DE MONTLUCON	014000	AMICALES, GROUPEMENTS AFFINITAIRES, GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX)	03185	03	03100	MONTLUÇON	NON RENSEIGNE	false		false	67476	7
W031001151	1990-02-05	ASSOCIATION POUR LE DEVELOPPEMENT ECONOMIQUE DU BASSIN DE MONTMARAULT (ADEM)	003020	DÉFENSE DE DROITS FONDAMENTAUX, ACTIVITÉS CIVIQUES	03186	03	03390	MONTMARAULT	HOMME	false		false	30000	1
